R0,sigma,gamma,omega,rho,i0,peak_count,ridge_max_abs_dLL,lam_rel_min,cos_vmin_ridge,n_sloppy,drs,drs_control,a_hi,a_lo
1.291258041819929,3.1560456847889333,1.8283286957533207,0.007015239513956961,0.05142794314588083,1.015100243683362e-05,4.251208373247601,0.005674874565702481,2.0602403108506938e-18,0.01920095645599388,4,0.006901907701301443,0.11066093178914597,1,2
1.3240620594105692,5.916914101464913,1.4638325215193786,0.025639104947625526,0.0522775525702209,1.112613304966868e-06,0.6335341504365162,0.00013327666559259654,2.440491945271572e-19,0.05473424414635719,4,0.0071980845089335945,0.08948215737918015,1,2
1.3482435572604594,2.655337716099918,1.0635737853673883,0.006521377783319014,0.1268778179150384,3.739258889113214e-06,1.7898102720823563,0.00016205603337748897,7.848357811637769e-20,0.01937594711249574,4,0.006144913564295414,0.10327018455764171,1,2
1.3358441199452649,6.0805411767875315,1.398034005128134,0.007332972244878669,0.21026617159235247,1.0084770059242276e-06,2.2761327294157474,0.0002406456647854327,2.0791157174375385e-20,0.016216588425926735,4,0.007123724336405836,0.09212964093171584,1,2
1.2738061672354832,2.975969313470186,1.426127925672353,0.005557096094070289,0.1981848599358022,1.1493233359959713e-05,10.52967307689271,0.005531615497412545,1.175383364322893e-18,0.017435951901087873,4,0.006547783848024178,0.08150795528310834,1,2
1.4033991943727815,6.636665762114394,1.3840962186219257,0.019573076399976314,0.14997320627817554,2.319314353479867e-06,5.912400493560217,0.0021085880122324596,6.3264961608673685e-19,0.02764468092798416,4,0.006954284208101026,0.23413826004455854,1,2
1.4565206808883286,5.09159466031567,2.3723208296209086,0.027599192916869675,0.488747196800214,1.6502493217933567e-06,74.30954525567212,0.01745124038080803,1.1810859197968713e-18,0.05957889393430706,4,0.007018133809378749,0.00867930941649774,1,2
1.1548117506795375,2.5649267165151963,1.4588178329466637,0.020891687763092314,0.14864458421000315,7.450062768120393e-06,2.4832953620443314,0.009699698224252984,5.329369355762923e-18,0.08789179608884792,4,0.00677756564624527,0.04671556981840904,1,2
1.4077039259962763,2.184957878848886,1.8617561392722481,0.005533199994040113,0.09274848758839717,1.687024836150419e-05,16.537332678488383,0.03146202490277794,2.4170036380795074e-18,0.012395814381265087,4,0.006970986337613758,0.7858382223187842,1,2
1.3788576154414875,3.3230235836179727,1.3098340728201436,0.027978590528917446,0.09896433460179763,1.1298665316405727e-06,0.846055209707436,0.0008314579402659561,1.6149788383913104e-19,0.06574919983019706,4,0.006322533647219513,0.10890358037851326,1,2
1.2280918757039128,2.053811765431423,2.10187228208177,0.00644748989902239,0.5624192888533207,2.3006623988208207e-06,5.532117412492685,0.0034996484309210985,7.403417666001847e-20,0.021710203762158133,4,0.007503209823246965,0.05600854287218302,1,2
1.2474308126206735,4.16307675817217,1.3263200557453312,0.01100288349147008,0.06477861990510601,4.581629191161713e-06,1.3260066571518623,0.0016960951833322468,7.571938595688994e-19,0.033034325312068624,4,0.006679067630692742,0.0638653331209498,1,2
1.157736046887329,2.6477881924678317,2.3009894679654126,0.008964713747018559,0.09802083952655367,1.4257602755337229e-05,5.442526074515879,0.03173163381248756,8.67156216532921e-18,0.03427206570632804,4,0.0070949048185496785,0.029324888472666115,1,2
1.4540490841908216,2.897273201605695,1.4117451070525016,0.022099551086895014,0.3579637798074301,1.1036146216739453e-05,44.523795789294304,0.023044020162529932,1.1733540605920629e-17,0.045249079643440646,4,0.006270700278767051,0.6266918377945713,1,2
1.2060157042499158,2.5082008338409416,2.0027175274102755,0.021742068745825575,0.463678982454927,2.1127930074207835e-05,42.42904565480039,0.01764942603544739,7.267040153930729e-17,0.07354520473627976,4,0.007146008100888754,0.05156543769334032,1,2
