W,phi,lam,n_samples,frac_post_in_box,rho_true,i0_true,best_true,best_plug,best_true_control,best_plug_control,ppf,ppf_control,er_rel,regret_true,drs,drs_avg_pairs,drs_var,drs_control,drs_control_avg_pairs,drs_control_var,n_sloppy,lambda_max,gamma,cos_g_ridge,cos_g_ridge_control,g_norm,drs_control_over_drs,grad_check_relerr,entropy_u,relsd_max,relsd_max_u,pred_rmse,pred_rrmse,pred_cov90,pred_cov90_meanonly,cov90_param,marginal_pair,margin_marginal,loss_hat_0,loss_hat_1,loss_hat_2,theta_hat_R0,theta_sd_R0,u_hat_R0,u_sd_R0,relsd_R0,z_R0,theta_hat_sigma,theta_sd_sigma,u_hat_sigma,u_sd_sigma,relsd_sigma,z_sigma,theta_hat_gamma,theta_sd_gamma,u_hat_gamma,u_sd_gamma,relsd_gamma,z_gamma,theta_hat_omega,theta_sd_omega,u_hat_omega,u_sd_omega,relsd_omega,z_omega,theta_hat_rho,theta_sd_rho,u_hat_rho,u_sd_rho,relsd_rho,z_rho,theta_hat_i0,theta_sd_i0,u_hat_i0,u_sd_i0,relsd_i0,z_i0,drs_pair_01,drs_pair_02,drs_pair_12,drs_control_pair_01,drs_control_pair_02,drs_control_pair_12,drs_1em1,drs_control_1em1,n_sloppy_1em1,drs_1em2,drs_control_1em2,n_sloppy_1em2,drs_1em3,drs_control_1em3,n_sloppy_1em3,drs_1em4,drs_control_1em4,n_sloppy_1em4,drs_1em5,drs_control_1em5,n_sloppy_1em5,drs_1em6,drs_control_1em6,n_sloppy_1em6,drs_1em8,drs_control_1em8,n_sloppy_1em8,rho_level,phi_train,cell_id,drs_var_fisher,drs_geo_fisher,drs_var_fisher_control,drs_geo_fisher_control,n_sloppy_fisher,drs_var_fisher_plug,drs_geo_fisher_plug,drs_var_fisher_plug_control,drs_geo_fisher_plug_control,n_sloppy_fisher_plug,margin_snr_fisher_plug,margin_true,margin_sd_true,margin_snr_true,peak_count,margin_npe,margin_sd_npe,margin_snr_npe
6,10.0,0.009827704,2000,0.0,0.2620741394208896,1.3107375774432163e-05,0,0,2,2,0.4615,0.0,1.9420597302792,0.0,0.0325801663564545,0.0371644422200554,0.5055245614935306,0.0248920972191103,0.0450780498937083,0.9217302091266776,5,2107.1799926072017,0.01,0.0224977447073993,0.0016568279866368,0.0530305406483244,0.7640260932608438,,10.018412092577492,44.71017781118271,3.825425725161699,483.6862059916334,103.6470441410643,1.0,1.0,1.0,1,0.0002585658202997,0.0028544887174296,0.0031130545377294,0.0059316774574683,1.120748151788436,0.2530164069220669,0.1139964549674532,0.2145176548706051,0.2205610433190824,0.1513179685181554,10.473800352412525,56269399524.50392,2.348876934420379,3.6533789032080257,30.07909124894915,-0.3255807455194204,2.4701553784086663,171471637.89312983,0.904281054899698,3.459260010189663,34.530628301615735,-0.2533696105132696,0.0255293819345497,8.432897374138843e+32,-3.667925257400967,11.788608484342827,44.71017781118271,-0.1166248899099181,0.290627313847319,6.715930929730328,-1.235713541047026,2.0681792415847435,3.260353535715056,-0.0500025806446657,9.63062997130818e-06,0.0017468281540192,-11.55056191671255,2.353870350433748,9.07474606831921,0.1309445384999053,0.0325801663564545,0.0329622640582615,0.0459508962454503,0.0647352618772574,0.0456067905847574,0.0248920972191103,0.0325801663564545,0.0248920972191103,5,0.0325801663564545,0.0248920972191103,5,0.0199410232351318,0.0008519447708249,4,0.0199410232351318,0.0008519447708249,4,0.0199410232351318,0.0008519447708249,4,0.0199410232351318,0.0008519447708249,4,0.0199410232351318,0.0008519447708249,4,0.2620741394208896,10.0,98,0.2877757170189351,0.00218583920772,0.0056752461467568,0.0001585319325561,2,0.2088127305586763,0.0007367164315328,0.4377385034816537,0.0259254327829776,3,0.1283872149728615,0.0016259064576765,0.0003275932667225,4.963186435249614,5.787752918070432,0.0002585658202997345,0.011914501795840854,0.02170177358066246
10,10.0,0.009827704,2000,0.0005,0.2620741394208896,1.3107375774432163e-05,0,1,2,2,0.9035,0.0,0.3501363313546027,0.0016259064576765,0.0330467964684132,0.0405234647684155,0.9036360215007572,0.0346284087260137,0.0818785507881363,0.9872084582300054,5,3101.316928837521,0.01,0.0387326073858034,0.0020315649783562,0.0355920517401085,1.0478597754282244,,8.05737982668566,44.66506629263031,18.1665795053299,231461.93066886516,33065.990095552166,1.0,1.0,1.0,1,4.78027918945044e-06,0.0034725614905249,0.0034677812113355,0.0060037177446833,1.1935998258301612,0.1570995974460293,0.1769738045475776,0.1279449338992337,0.130533209282627,-0.238516468794771,10.867730923858296,22010975240.524376,2.385797932687332,3.2461856679380343,43.14538838719629,-0.3777944180307294,1.1167569023873392,230.47750149218507,0.110428862012131,2.006114701426483,10.46769978986253,-0.0411836713521761,0.0072989710533603,4.988166552105404e+19,-4.920021892356868,10.01609085182633,44.66506629263031,-0.0122551336182544,0.190696109975527,11.07486569572761,-1.6570741652438763,2.0739739868070446,5.936155273557734,0.1533029473389756,2.183773441308067e-05,0.0046574964908128,-10.73187114813329,2.157849000266048,14.2789357409142,-0.2365616416116997,0.0330467964684132,0.0352036776986083,0.0533199201382249,0.1452079521066408,0.0657992915317543,0.0346284087260137,0.0330467964684132,0.0346284087260137,5,0.0330467964684132,0.0346284087260137,5,0.025042215636053,0.005043177719774,4,0.025042215636053,0.005043177719774,4,0.0250342948534933,0.005034619373882,3,0.0250342948534933,0.005034619373882,3,0.0250342948534933,0.005034619373882,3,0.2620741394208896,10.0,99,0.5880867067042825,0.0045804030144588,0.3880849890614534,0.0577148317656638,3,0.5389481659308266,0.0013246334884066,0.1087620542853475,0.0108901630449203,3,0.0032139464789645,0.0016259064576765,0.0002599377253325,6.254984556766834,9.319809610249989,4.78027918945044e-06,0.009006390862733997,0.0005307652379634043
6,50.0,0.009827704,2000,0.0,0.2620741394208896,1.3107375774432163e-05,0,0,2,2,0.4565,0.0,0.3522231703618605,0.0,0.0394553466358732,0.0482245243221589,0.7788262295054938,0.0028778793660292,0.0489714124392476,0.9696882148156508,4,439.61160196332776,0.01,0.0675161948040585,0.0002442058168565,0.0015002061964092,0.0729401617628335,,10.378495117224851,43.64578584245166,592.0080303828403,167.0153636620687,32.32555425717458,1.0,1.0,1.0,1,0.0018220929956958,0.0012598017863901,0.003081894782086,0.005956815144251,0.9869987934766954,0.2035072361157588,-0.0130864619640982,0.1977875112677635,0.2021553138579907,0.8066398715228361,10.173346566658369,1825998260284.0923,2.3197712185328543,4.488637502796428,33.098840973660515,-0.2585114325585342,1.0071055368497774,3120668029.89546,0.0070804114721378,4.19166044992038,43.64578584245166,0.0049453628769166,0.0411241747234374,8.910156462108036e+20,-3.1911591376131554,12.600673077091306,31.350694985048182,-0.1469454270527618,0.3380090687077343,3.9245918736598537,-1.0846825533627944,1.7472948608064576,2.762213970637593,-0.1456224090773998,2.7015051043865147e-05,0.0047376246693977,-10.519116401206208,2.187492023348123,9.63199099124421,-0.3306156278792925,0.0394553466358732,0.0445257039245766,0.0606925224060267,0.0726802263782065,0.071356131573507,0.0028778793660292,0.0885465211834874,0.0865549163505397,5,0.0394553466358732,0.0028778793660292,4,0.0394553466358732,0.0028778793660292,4,0.031245664256355,0.0025216008981252,2,0.031245664256355,0.0025216008981252,2,0.031245664256355,0.0025216008981252,2,0.031245664256355,0.0025216008981252,2,0.2620741394208896,10.0,100,0.2877757170189351,0.00218583920772,0.0056752461467568,0.0001585319325561,2,0.4936108480781669,0.0041561246962872,0.0114489582968003,0.000171718500126,3,15.829827017649482,0.0016259064576765,0.0003275932667225,4.963186435249614,5.787752918070432,0.0018220929956958884,0.00047104027486767906,3.8682318538637412
10,50.0,0.009827704,2000,0.0005,0.2620741394208896,1.3107375774432163e-05,0,0,2,2,0.4115,0.0005,0.8136126566597354,0.0,0.0302469744549921,0.0379793057409168,0.89409826981681,0.0293216127176812,0.0662208117880863,0.9852978696248428,5,3112.311997316874,0.01,0.0381559525852086,0.0012303329556324,0.0224552381437927,0.9694064694408436,,8.338446647669809,29.793102686340927,22.10893802278809,1.4091764233654162e+121,3.3551819603938466e+120,1.0,1.0,1.0,1,0.0007456926451218,0.0025179464095939,0.0032636390547157,0.0059623363857343,1.1880659143146606,0.1674002542628266,0.1723267028311535,0.1353844272152345,0.1395931934056015,-0.191084548271372,16.12719076936287,147612435.75945368,2.7805067151193903,3.9082207310938686,16.290241905131708,-0.4147922339116896,1.0993927447906755,258.694324391453,0.0947579771782197,2.0949982445980275,11.033111929592843,-0.0319562481243279,0.0060463867910823,132677191061436.23,-5.10829440996353,9.620076910705963,29.793102686340927,0.0068111706895018,0.1758819131499335,6.007529359502369,-1.7379424571420747,2.0527056537043724,4.120252324581501,0.1942872891007882,1.372094311104808e-05,0.0010582970844382,-11.196587198156704,2.0972358601534036,6.666284133432088,-0.0218135941211414,0.0302469744549921,0.0324085806430115,0.0512823621247469,0.1138683981702956,0.055472424476282,0.0293216127176812,0.0302469744549921,0.0293216127176812,5,0.0302469744549921,0.0293216127176812,5,0.0239521291577075,0.0044789534583588,4,0.0239521291577075,0.0044789534583588,4,0.0239076509290532,0.0044528450893224,3,0.0239076509290532,0.0044528450893224,3,0.0239076509290532,0.0044528450893224,3,0.2620741394208896,10.0,101,0.5880867067042825,0.0045804030144588,0.3880849890614534,0.0577148317656638,3,0.4864629513450182,0.0012983375728152,0.1083986273898812,0.0094831458314355,3,0.7818844311458747,0.0016259064576765,0.0002599377253325,6.254984556766834,9.319809610249989,0.0007456926451218119,0.005996691445991158,0.12435067767582307
6,2.0,0.009827704,2000,0.0015,0.2620741394208896,1.4506386445202115e-05,1,2,2,2,0.4145,0.0085,0.1300765856576883,0.0009376118858893,0.0477043104862371,0.0556525453177234,0.4013392936172971,0.0449711187626005,0.1063095674948851,0.4311160206305675,5,2653.959030366924,0.01,0.0185979791954235,0.0200107548966722,1.6928474298853722,0.942705560655256,,7.560944238213337,44.705300333813035,3.283544945461823,2.5608632358281977e+33,1.2391273721749345e+32,1.0,1.0,1.0,12,0.0515968337627651,0.4172689828787445,0.0577790875579991,0.0061822537952339,1.3953770935798433,0.242650580520207,0.3331646967223893,0.1669243575417522,0.1714575210825215,-0.4770021608779411,5.800682949387588,9315.51533813377,1.7579756605148107,1.5433275496282224,22.914705129707645,-0.2648214682277281,2.83193949075296,202.72246499593632,1.0409618093436634,1.349986145732574,10.121113911076463,-0.1786794787515752,0.0097891950442377,6.669422004895816e+37,-4.626476048063486,15.191242042919049,44.705300333813035,0.0028914450465743,0.2091620971537255,4.365887733970398,-1.5646457431599503,1.923998659035801,3.2654699847391355,0.1172131288859506,1.1559402790444431e-05,0.0007243380996194,-11.368011357780816,2.119476077615637,5.796504242669158,0.1071443075819156,0.0659766269737726,0.0532766984931606,0.0477043104862371,0.2381055519883874,0.0358520317336673,0.0449711187626005,0.0477043104862371,0.0449711187626005,5,0.0477043104862371,0.0449711187626005,5,0.0351739328047266,0.0324722507518425,4,0.0351739328047266,0.0324722507518425,4,0.0351739328047266,0.0324722507518425,4,0.0351739328047266,0.0324722507518425,4,0.0351739328047266,0.0324722507518425,4,0.2620741394208896,10.0,102,0.2608729970386403,0.0007813802377185,0.1330236738957936,0.0138875537843639,2,0.1602038641143713,0.0003333226952594,0.1868143515460328,0.0003475431839572,3,0.8433305288556779,0.0009376118858893,0.0021169467126325,0.4429076463258715,54.17233841919049,0.051596833762765144,0.20770152223545427,0.2484181781983958
10,2.0,0.009827704,2000,0.001,0.2620741394208896,1.4506386445202115e-05,1,2,2,2,0.418,0.008,0.0409865004964235,0.0009376118858893,0.1047284589969453,0.109251210776008,0.5179144958471963,0.1030533098469621,0.1238947726523142,0.5526619127725179,4,698.143623393212,0.01,0.0170817322071696,0.0184854926576205,1.4880926538670585,0.9840048333945968,,7.363568711776871,44.69092551159658,2.872984481960847,inf,inf,1.0,1.0,1.0,12,0.0409560761688065,0.3789317211321027,0.0470841477186147,0.0061280715498081,1.3487182734555785,0.1986575987520603,0.2991547143890374,0.1398313094175245,0.1458239764186315,-0.3262023155417108,5.166419029967197,20742.30119856695,1.642179804424659,1.6440253529016593,21.56708277356983,-0.1781666025050752,3.7191432012484857,73.99863439320319,1.3134933195117826,1.4109042118078394,5.023321415466918,-0.3641255917375021,3.577797532683863e-05,5.22333306093768e+52,-10.238178068213728,29.414126713529924,44.69092551159658,0.1922758651578486,0.1550089712807157,8.170990087193566,-1.8642722845074045,2.1144700300244947,4.469736823498227,0.2483574780860479,1.50166824451904e-05,0.001145450322811,-11.106348811844487,2.2786282545934253,6.303060145872038,-0.0151726149687077,0.1155054808679398,0.1075196924631388,0.1047284589969453,0.1757294914530867,0.0929015166568938,0.1030533098469621,0.1212448182585378,0.1192469561668814,5,0.1047284589969453,0.1030533098469621,4,0.1047284589969453,0.1030533098469621,4,0.1047284589969453,0.1030533098469621,4,0.1047284589969453,0.1030533098469621,4,0.1047284589969453,0.1030533098469621,4,0.1047284589969453,0.1030533098469621,4,0.2620741394208896,10.0,103,0.5739159096444235,0.0017047332295529,0.4229039762445975,0.1859785094179892,3,0.470337471945462,0.0015153064539044,0.5100873459899956,0.0014100109671792,3,0.9020424261382444,0.0009376118858893,0.0016971210901127,0.5524720017633301,248.30965390450993,0.04095607616880656,0.1556685830578895,0.2630978927429175
6,10.0,0.009827704,2000,0.0005,0.2620741394208896,1.4506386445202115e-05,1,2,2,2,0.48,0.0,0.2195410218841299,0.0009376118858893,0.0560434009610911,0.0455674832254576,0.4354642654398681,0.061612017530236,0.0451928230085324,0.4884854243137804,5,2822.673715912478,0.01,0.0240485032504519,0.0280100945524067,0.3261794762299043,1.0993625738918125,,7.601461928421349,44.71017691596858,3.590378963744253,1129.848668283592,36.842891357073654,1.0,1.0,1.0,12,0.0087189275720615,0.203712200337721,0.0148738495104384,0.0061549219383769,1.3325203560114558,0.2052000297790228,0.2870721534976168,0.1503956036384157,0.1522532259032116,-0.2229502406627568,6.260741722096181,3756.6125193881217,1.8342986640509569,1.7635771834915994,11.17904062848394,-0.2750258257621104,2.2394799203415037,96.1202712172469,0.8062436604903951,1.311537404091376,7.5745000879871025,-0.0049534782369221,0.0128442572432815,5.154400782179316e+37,-4.354858474671287,15.635592257543175,44.71017691596858,-0.01456247566996,0.3015368922605331,4.036991654986826,-1.1988629079107356,1.7454430756834145,2.8699115628545533,-0.0803606456179246,2.0849656272028494e-05,0.0012862253407735,-10.778173095609384,2.009019133676191,6.279184122245477,-0.1805599853770912,0.0397441076361817,0.0409149410790999,0.0560434009610911,0.0359192023175176,0.0380472491778436,0.061612017530236,0.0560434009610911,0.061612017530236,5,0.0560434009610911,0.061612017530236,5,0.0443320242681138,0.0513943402449242,4,0.0443320242681138,0.0513943402449242,4,0.0443320242681138,0.0513943402449242,4,0.0443320242681138,0.0513943402449242,4,0.0443320242681138,0.0513943402449242,4,0.2620741394208896,10.0,104,0.2608729970386403,0.0007813802377185,0.1330236738957936,0.0138875537843639,2,0.2334939314384082,0.0005596452317082,0.2992447723855758,0.0009365172516435,3,0.670570697203342,0.0009376118858893,0.0021169467126325,0.4429076463258715,54.17233841919049,0.00871892757206158,0.038167037163829465,0.2284412996124421
10,10.0,0.009827704,2000,0.002,0.2620741394208896,1.4506386445202115e-05,1,2,2,2,0.421,0.001,0.1430353986813885,0.0009376118858893,0.077262282265975,0.0728838696548952,0.5668822939781457,0.0762754391439672,0.0657300005728421,0.6013114638424377,4,824.719650168346,0.01,0.0186247409327609,0.0203715254342304,0.9062354515852336,0.9872273625232744,,7.262940901060367,44.71017781215612,2.825801944366494,4524978601597.997,66154657918.099365,1.0,1.0,1.0,12,0.0242956244358062,0.3343076310622473,0.0304451178040566,0.0061494933682503,1.3272902738196368,0.1840416906279527,0.2831394758296329,0.1325354876636937,0.1374204774398332,-0.2233217599268656,5.041593136742731,100363.80716221537,1.6177221306947185,1.7420095475969952,27.79424572760766,-0.154105204646594,3.5265988790523126,111.2540337148462,1.2603339161365663,1.3981077824128394,7.255051334889002,-0.3294359229153072,0.0001076694006934,1.806424925691583e+63,-9.136445130294575,25.817784413784203,44.71017781215612,0.1763859226183662,0.1738643679387817,17.002751779185925,-1.749479778336199,2.1790972687495738,6.1989854385896725,0.1883128136862286,2.0342621539601683e-05,0.0022204622650585,-10.802792289729483,2.374423873688075,7.283627437700839,-0.1424047639622032,0.0694756168470691,0.0719137098516416,0.077262282265975,0.0566062232724386,0.0643083393021204,0.0762754391439672,0.0923412913561265,0.0909584932646287,5,0.077262282265975,0.0762754391439672,4,0.077262282265975,0.0762754391439672,4,0.077262282265975,0.0762754391439672,4,0.077262282265975,0.0762754391439672,4,0.077262282265975,0.0762754391439672,4,0.077262282265975,0.0762754391439672,4,0.2620741394208896,10.0,105,0.5739159096444235,0.0017047332295529,0.4229039762445975,0.1859785094179892,3,0.4923895436558271,0.0016198272076564,0.5347201114537162,0.0015667893173008,3,0.856564015284889,0.0009376118858893,0.0016971210901127,0.5524720017633301,248.30965390450993,0.024295624435806292,0.0959876192831574,0.2531120640062521
6,50.0,0.009827704,2000,0.0015,0.2620741394208896,1.4506386445202115e-05,1,1,2,2,0.8225,0.0,1.0687831820292435,0.0,0.0601919987063786,0.0471705706834905,0.4582468508685212,0.2591040385136114,0.1224255438189485,0.9689808464710008,5,2679.702401440175,0.01,0.0281239676669605,0.0609749833196226,0.0645015025876145,4.304625931721282,,8.312905430189398,44.71017781221746,4.295194870948386,102.00307814624006,4.467288093995915,1.0,1.0,1.0,12,0.0003450107990054,0.0558007272295598,0.0057098914690189,0.0060549022680243,1.253628872228247,0.2142110244267869,0.2260424432464699,0.1660034153309616,0.1685196563620866,0.1656530630440144,7.08021763108091,124265.35160578327,1.9573046460864352,2.232008474753537,23.19571508899914,-0.2724161937994491,2.1805974666213777,406.07013548120386,0.7795989065089401,1.7785898966120093,10.114604578030733,0.0113281212446773,0.0291258622830427,1.4070726098790233e+60,-3.5361287612497994,15.188362118333208,44.71017781221746,-0.0688963455772683,0.3545668271246709,5.608500418812516,-1.036858439845947,1.7708899273881964,3.2097908847176497,-0.1706878535143327,2.2448231749866045e-05,0.001206797448417,-10.70429871080384,2.0435431065537464,5.7934916027741705,-0.2136597211011315,0.0403258128241151,0.0409939005199776,0.0601919987063786,0.0523111097590289,0.0558614831842054,0.2591040385136114,0.0601919987063786,0.2591040385136114,5,0.0601919987063786,0.2591040385136114,5,0.0493986879230995,0.2591026036047011,4,0.0493986879230995,0.2591026036047011,4,0.0493986879230995,0.2591026036047011,4,0.0493986879230995,0.2591026036047011,4,0.0493986879230995,0.2591026036047011,4,0.2620741394208896,10.0,106,0.2608729970386403,0.0007813802377185,0.1330236738957936,0.0138875537843639,2,0.2955668894309099,0.0008215229081864,0.4139936995909549,0.0206040529629861,3,0.1254670602901608,0.0009376118858893,0.0021169467126325,0.4429076463258715,54.17233841919049,0.0003450107990054536,0.009008987810148836,0.03829628880358688
10,50.0,0.009827704,2000,0.002,0.2620741394208896,1.4506386445202115e-05,1,2,2,2,0.4315,0.001,0.2116872654778198,0.0009376118858893,0.0520899104056331,0.0471884682543389,0.5448172628300841,0.051382275881294,0.0422899427870306,0.5857565166174843,4,871.6535847439231,0.01,0.019418391575343,0.0213593491035018,0.8368790483767328,0.986415132626864,,7.12653384152242,44.71017781099109,2.648601330529348,40.44157705952654,0.4872479163798378,1.0,1.0,1.0,12,0.0231489556913484,0.3230634642200648,0.0293407230090814,0.0061917673177329,1.325855787950511,0.1828290098893732,0.2820581286474512,0.1323113620799205,0.1366698175021667,-0.2155273041359418,5.562860870645028,40860.64136842881,1.7161125210096044,1.8221372757237064,22.67885326126617,-0.2013257360085237,3.1246722100974886,93.79865348435548,1.13932938491793,1.3977035422183104,6.818040562534612,-0.24295738413645,0.0001224285547445,8.683819889137555e+45,-9.007982924697544,23.858555559739568,44.71017781099109,0.1854861459282188,0.2065988658425096,8.412466966673025,-1.5769762119413395,2.1544284093410813,3.785429263037982,0.1103997564031813,2.4203416106850065e-05,0.0022549276146495,-10.629016773323889,2.2686780322563425,7.3928829137244865,-0.2256401218709935,0.0436007373241777,0.0458747570332058,0.0520899104056331,0.0352288665789784,0.0402586859008194,0.051382275881294,0.0695140720014038,0.068308900843124,5,0.0520899104056331,0.051382275881294,4,0.0520899104056331,0.051382275881294,4,0.0520899104056331,0.051382275881294,4,0.0520899104056331,0.051382275881294,4,0.0520899104056331,0.051382275881294,4,0.0520899104056331,0.051382275881294,4,0.2620741394208896,10.0,107,0.5739159096444235,0.0017047332295529,0.4229039762445975,0.1859785094179892,3,0.4843003748391252,0.0014019909426188,0.5316952615005022,0.0014070603271658,3,0.8779547896472448,0.0009376118858893,0.0016971210901127,0.5524720017633301,248.30965390450993,0.02314895569134849,0.08586936959744752,0.26958338927920344
6,2.0,0.009827704,2000,0.0,0.2620741394208896,3.853466155588228e-05,2,0,2,2,0.4315,0.0,0.8685976660234478,0.0283312144048394,0.0261340525172986,0.0351095784789152,0.7126422687812806,0.0006469788465178,0.1845345117852952,0.9608373878790244,4,848.0897627157649,0.01,0.0479912309184861,0.0013372243240804,0.0161999917482715,0.0247561623322513,,9.001375111675,44.664891001896464,16.46263167533875,3066.512833557401,82.50707175490766,0.8333333333333334,1.0,1.0,1,0.0008570637048803,0.0026079360362537,0.0034649997411341,0.0060613235202433,1.0991437111858569,0.1887650035179524,0.0945314322826761,0.1695306669644412,0.1692988256276888,0.8238336950685667,7.117146336188549,21341395888.4628,1.9625068496047728,3.2077414042113506,44.664891001896464,-0.1929869743701665,1.1518815235129158,8221.146944736633,0.1413967128120588,2.3277620031285764,26.455994919806084,0.2404852262923031,0.0208438128530716,6.512877898705692e+26,-3.870698120431067,14.39590765882208,35.859626931873336,0.0321595552849522,0.6321572515641497,2.8677646296571844,-0.4586171000187289,1.4428785377905478,1.7848862811373367,-0.6102459197234794,4.984179157633801e-05,0.0043016064698516,-9.9066567375754,1.818070175224923,10.055039586530851,-0.1415213161052055,0.0261340525172986,0.0298302958551163,0.0493643870643308,0.5341040439548446,0.0188525125545232,0.0006469788465178,0.085755455891088,0.0814852106012323,5,0.0261340525172986,0.0006469788465178,4,0.0261340525172986,0.0006469788465178,4,0.0261340525172986,0.0006469788465178,4,0.0254194801211303,0.000603743716937,3,0.0254194801211303,0.000603743716937,3,0.0254194801211303,0.000603743716937,3,0.2620741394208896,10.0,108,0.3326702436314356,0.0010863223524605,0.5779027531731915,0.2140070540924989,3,0.3946202095758283,0.0024678643810892,0.2380323642824865,0.0870973632177764,3,0.8756388972397587,1.754096899426842e-05,0.0028626488319217,0.0061275308374071,98.73664486050262,0.0008570637048803099,0.00348521739381232,0.24591398700177122
10,2.0,0.009827704,2000,0.003,0.2620741394208896,3.853466155588228e-05,2,2,2,2,0.3955,0.0,0.1207391175025692,0.0,0.0308617465791459,0.0243790510552093,0.5770885424316498,0.0304195437321417,0.0197831389786516,0.6179341582350903,4,1702.1443131234212,0.01,0.0215739757382009,0.0241238442008057,0.7197258335938136,0.9856714899181032,,6.8534642202586395,44.660749880199035,2.4704106411446243,11901.594129259844,97.7945285888237,1.0,1.0,1.0,12,0.0217918028817339,0.2957999022158036,0.028114308732577,0.006322505850843,1.325677711551314,0.1746882968832034,0.2819238090927495,0.1276996540377903,0.130688425086473,-0.3737465177720458,5.226228918968356,195025.89869128895,1.6536899699982937,1.7069325941019873,37.63198183193725,-0.1817502516655574,2.8036872547131795,72.20769322461388,1.0309354275428129,1.3173760816474327,6.833699051110176,-0.2503053966498254,0.0001484976028896,5.524437787234554e+39,-8.814941742008843,21.776525880528578,44.660749880199035,0.2483045109892195,0.2293383031381215,10.842019651772835,-1.4725570592912949,2.1154946510863843,4.292225962261873,0.0630723499398984,3.5595869591796304e-05,0.0041267461622493,-10.243280949539797,2.2647589990177197,9.340208762608237,0.0350273596569652,0.020054716916991,0.022220689669491,0.0308617465791459,0.0123076429932293,0.0166222302105839,0.0304195437321417,0.0425194688456739,0.0415554432731058,5,0.0308617465791459,0.0304195437321417,4,0.0308617465791459,0.0304195437321417,4,0.0308617465791459,0.0304195437321417,4,0.0308617465791459,0.0304195437321417,4,0.0308617465791459,0.0304195437321417,4,0.0308617465791459,0.0304195437321417,4,0.2620741394208896,10.0,109,0.6360689753068335,0.002005251073685,0.4108265591966277,0.1290146417257409,3,0.5092021588406331,0.0014162218179242,0.559710042809547,0.0015187585717539,3,0.9282323606124402,1.754096899426842e-05,0.0023680304194452,0.007407408642317,364.131028420756,0.021791802881733983,0.0734991836483335,0.29649040710437996
6,10.0,0.009827704,2000,0.0005,0.2620741394208896,3.853466155588228e-05,2,2,2,2,0.5105,0.0015,0.2730172461836146,0.0,0.0466432030754891,0.031833281699443,0.4818259024294574,0.1314008000143533,0.0667956296032677,0.8863471955993494,4,2475.015627834687,0.01,0.0303237847131271,0.0493703354111661,0.1426510704439129,2.8171478661465277,,7.576773600968987,36.80360217104659,3.4172901794733117,inf,inf,1.0,1.0,1.0,12,0.0033648779504875,0.0881665980029093,0.0096229743442486,0.0062580963937611,1.293991469078631,0.1819283059327991,0.2577316033820395,0.1394270730291252,0.1392400059882287,-0.1687986041397632,5.338235528188552,49781.50647543871,1.6748951729367365,1.9001973170439947,21.72433186671572,-0.1744243234740594,1.9552100975098383,76.96646441409361,0.6704976544201415,1.2994826344462356,7.847208658555299,0.0236181920830337,0.0077809724322925,6.580958173053766e+34,-4.856073957305349,16.594613845095672,36.80360217104659,0.0872778263251529,0.5337680589294556,3.4169059072169876,-0.6277938809517918,1.553879128059713,2.0609946202552085,-0.4577794672475088,4.024099669151728e-05,0.0035302481482917,-10.120624263803652,1.8437064998709336,11.976488832201102,-0.0235005722137626,0.023712575044623,0.0251440669782168,0.0466432030754891,0.0318247516767955,0.0371613371186543,0.1314008000143533,0.0622363062982081,0.1377239210123572,5,0.0466432030754891,0.1314008000143533,4,0.0466432030754891,0.1314008000143533,4,0.0466432030754891,0.1314008000143533,4,0.0466432030754891,0.1314008000143533,4,0.0466432030754891,0.1314008000143533,4,0.0466432030754891,0.1314008000143533,4,0.2620741394208896,10.0,110,0.3326702436314356,0.0010863223524605,0.5779027531731915,0.2140070540924989,3,0.3119307855978319,0.0008907209211236,0.4501819034848147,0.0073845289618945,3,0.5325223850394603,1.754096899426842e-05,0.0028626488319217,0.0061275308374071,98.73664486050262,0.00336487795048756,0.016429229914770613,0.2048104486907438
