W,phi,n_samples,frac_post_in_box,rho_true,i0_true,best_true,best_plug,best_true_control,best_plug_control,ppf,ppf_control,er_rel,regret_true,drs,drs_avg_pairs,drs_var,drs_control,drs_control_avg_pairs,drs_control_var,n_sloppy,lambda_max,gamma,cos_g_ridge,cos_g_ridge_control,g_norm,drs_control_over_drs,grad_check_relerr,entropy_u,relsd_max,relsd_max_u,pred_rmse,pred_rrmse,pred_cov90,pred_cov90_meanonly,cov90_param,marginal_pair,theta_hat_R0,theta_sd_R0,u_hat_R0,u_sd_R0,relsd_R0,z_R0,theta_hat_sigma,theta_sd_sigma,u_hat_sigma,u_sd_sigma,relsd_sigma,z_sigma,theta_hat_gamma,theta_sd_gamma,u_hat_gamma,u_sd_gamma,relsd_gamma,z_gamma,theta_hat_omega,theta_sd_omega,u_hat_omega,u_sd_omega,relsd_omega,z_omega,theta_hat_rho,theta_sd_rho,u_hat_rho,u_sd_rho,relsd_rho,z_rho,theta_hat_i0,theta_sd_i0,u_hat_i0,u_sd_i0,relsd_i0,z_i0,drs_pair_01,drs_pair_02,drs_pair_12,drs_control_pair_01,drs_control_pair_02,drs_control_pair_12,drs_1em1,drs_control_1em1,n_sloppy_1em1,drs_1em2,drs_control_1em2,n_sloppy_1em2,drs_1em3,drs_control_1em3,n_sloppy_1em3,drs_1em4,drs_control_1em4,n_sloppy_1em4,drs_1em5,drs_control_1em5,n_sloppy_1em5,drs_1em6,drs_control_1em6,n_sloppy_1em6,drs_1em8,drs_control_1em8,n_sloppy_1em8,rho_level,phi_train,cell_id
6,10.0,2000,0.001,0.1144714242553332,2.5520253774201465e-06,2,2,2,2,0.0035,0.0005,0.003264902542573463,0.0,0.033777671879489456,0.02581458475915051,0.3250541323200527,0.07033515744057771,0.038634490878590895,0.8345289983248385,5,1568.7358734898803,0.01,0.019833362276805818,0.03126295857197543,0.011312997570821146,2.0822973735879873,nan,9.81608056059464,44.6704336221059,2.6443425495952915,588.319450588468,220.61979397067552,1.0,1.0,1.0,12,1.2047210317484325,0.29036205717983954,0.1862480312178284,0.223822652965956,0.23491433803195813,0.8417853337753034,12.327625111103202,43588787549730.24,2.511842688008323,3.318255733364635,44.6704336221059,-0.30587101027384744,3.482325009872925,480567.68710634235,1.247700176988059,2.7394617244513824,20.59164992593668,-0.2649040819985425,0.02507202984500621,3.432360167888984e+21,-3.6860024029972034,9.747052992155997,35.96174929914417,-0.08513818547424401,0.21898543716456786,11.364054284547825,-1.518750048342101,2.357725822146905,4.041998626778116,-0.27512953479264723,2.950443253653506e-06,0.0008528281517486507,-12.733555143424004,2.5298644719343244,9.819579771951922,-0.05734224366023014,0.021812117556509237,0.02185396484145284,0.033777671879489456,0.022736222816761065,0.022832092378433925,0.07033515744057771,0.033777671879489456,0.07033515744057771,5,0.033777671879489456,0.07033515744057771,5,0.023059479410226163,0.06482771085255898,4,0.023059479410226163,0.06482771085255898,4,0.023059479410226163,0.06482771085255898,4,0.023059479410226163,0.06482771085255898,4,0.023059479410226163,0.06482771085255898,4,0.1144714242553332,10.0,86
10,10.0,2000,0.0,0.1144714242553332,2.5520253774201465e-06,2,2,2,2,0.0005,0.0,1.2788215153973333e-09,0.0,0.8447149657728513,0.8498023950127794,0.5186524170544752,0.8429491264995385,0.8492359963742119,0.5520282660151394,4,94.28953948654791,0.01,0.010876642155581536,0.011601089215372076,4.5314316140871025,0.9979095442310564,nan,8.388276752819987,44.468237123414845,2.626249395551696,4.6956743544173425e+23,3.3540531102981017e+22,1.0,1.0,1.0,12,1.3853824650774595,0.23711385034326518,0.3259762495878094,0.1590911831915398,0.16892410839387434,0.3060031818660144,6.507702529092309,4482790.071470511,1.8729864798137101,2.0808062243398453,31.416730413240295,-0.1807482219714796,5.691022187092098,99.0675810670631,1.7388898782414135,1.5144561910403531,4.711258629556294,-0.8035123774054869,3.6898061859557243e-06,2.626018887830566e+54,-12.509936625422519,32.854213500905914,44.468237123414845,0.24332001789455182,0.11071794413378039,11.560936563737444,-2.2007693554410532,2.2047790611038294,6.7851616431026525,0.015121378405313354,1.0886540032034433e-06,0.000414417480061287,-13.730568484236782,2.3837593879368093,14.230994351623615,0.357395649975032,0.835063389895829,0.8696288293696581,0.8447149657728513,0.8414208083204756,0.8633380543026216,0.8429491264995385,0.8484188110459955,0.8465833150177549,5,0.8447149657728513,0.8429491264995385,4,0.8447149657728513,0.8429491264995385,4,0.8447149657728513,0.8429491264995385,4,0.8447149657728513,0.8429491264995385,4,0.8447149657728513,0.8429491264995385,4,0.8447149657728513,0.8429491264995385,4,0.1144714242553332,10.0,87
6,50.0,2000,0.0,0.1144714242553332,2.5520253774201465e-06,2,2,2,2,0.003,0.0005,0.006106991381693803,0.0,0.03430454697499633,0.027255968714595225,0.317078488470356,0.03837407779791218,0.02795328555198362,0.40681409946802444,5,1189.1984221599307,0.01,0.017912810464997472,0.020809892746073977,0.050285128929042806,1.1186294873936689,nan,9.501803595251568,44.710177812214155,2.7284860178434474,1.3448189570220137e+30,6.206856724716987e+29,1.0,1.0,1.0,12,1.256320348253408,0.2860957218262019,0.22818708986706326,0.21410591790262945,0.22247110902668624,0.6841079845854531,10.831345844789295,86446032.11568609,2.3824443233556614,2.9962429829820643,25.855665608899606,-0.29555676021214966,3.2011338469088004,19689.20051984012,1.1635050742056376,2.1999694680721493,18.305055052624045,-0.29159472429663646,0.01888198011551973,1.623396917516475e+41,-3.9695472447642146,10.83085415450814,44.710177812214155,-0.05043937956445136,0.1480992075589147,24.71030762407101,-1.9098729084390076,2.3746555461925056,7.3746323401423455,-0.10846084558745676,3.1635948109983246e-06,0.006851406922414311,-12.663801578523026,2.6729317512644744,20.110530267169942,-0.08036930601627615,0.023692197361466955,0.0237711618073224,0.03430454697499633,0.022690933140778777,0.022794845717259905,0.03837407779791218,0.03430454697499633,0.03837407779791218,5,0.03430454697499633,0.03837407779791218,5,0.02209212386969644,0.027462009850798774,4,0.02209212386969644,0.027462009850798774,4,0.02209212386969644,0.027462009850798774,4,0.02209212386969644,0.027462009850798774,4,0.02209212386969644,0.027462009850798774,4,0.1144714242553332,10.0,88
10,50.0,2000,0.0005,0.1144714242553332,2.5520253774201465e-06,2,2,2,2,0.0,0.0,0.0,0.0,0.9701035127974965,0.9700375639086006,0.45716464061753787,0.9700232379379072,0.970014977694501,0.4938659718924867,4,42.889694132168145,0.01,0.012344730796512791,0.013143681734758102,2.6941823576470134,0.9999172512432639,nan,8.218964339372322,44.70919583346002,2.5354838849649592,2.2250131877256807e+21,1.2787432113365982e+20,1.0,1.0,1.0,12,1.346694372731996,0.21826483674626843,0.2976529769041991,0.1513176510313162,0.16016638911335523,0.5089008481311518,6.863860935093178,1826254.5577438108,1.9262701019415511,2.3308364975173155,26.536424824882015,-0.18421954860489562,4.9210740480704835,570.1961764703648,1.5935268091330537,1.6338119245943656,12.83836504128701,-0.6558412319685841,8.03338363083599e-06,1.1899103136636286e+63,-11.73190474505546,29.746055421032057,44.70919583346002,0.24258866711727617,0.10293669258487428,4.662800566448659,-2.273641114816395,2.1778178295518362,3.7551970403246235,0.048769486784971845,3.639232998512556e-06,0.0005890381455343779,-12.523737613213438,2.374774894554808,7.873184625862952,-0.14943969468487797,0.969070365719452,0.9709388132088534,0.9701035127974965,0.9700036908765902,0.9700180042690056,0.9700232379379072,0.9760190106535843,0.975815616540554,5,0.9701035127974965,0.9700232379379072,4,0.9701035127974965,0.9700232379379072,4,0.9701035127974965,0.9700232379379072,4,0.9701035127974965,0.9700232379379072,4,0.9701035127974965,0.9700232379379072,4,0.9701035127974965,0.9700232379379072,4,0.1144714242553332,10.0,89
6,2.0,2000,0.0005,0.1144714242553332,1.8900726699282955e-05,2,2,2,2,0.0015,0.001,0.029629710039010593,0.0,0.05537302727742507,0.0467204078330807,0.6769382322344454,0.03196716229738255,0.03972861216105067,0.9231959589364909,5,1658.0142631345632,0.01,0.05369189276580023,0.0009277295128774567,0.0021100648679205206,0.5773056643124005,nan,9.815245388115484,44.69787109814815,4.953433591320941,224.91336832685076,43.53161967616466,1.0,1.0,1.0,12,1.0950540093429921,0.22664017354067464,0.09080368565300131,0.1988482398581672,0.20288117932099423,0.29706171056561154,8.842362320197772,33763995949.88639,2.179554071741367,3.4567604696610754,43.53655025189685,-0.11244991358081871,1.9014797180873804,7138552.329316359,0.6426323820591794,3.183236828162532,28.204839425087535,-0.06724461010288509,0.026829606661147,5.2744606650886574e+25,-3.6182492750640334,12.526826648254236,44.69787109814815,-0.04321068086531598,0.2532536797473928,4.746922206415484,-1.3733636058606116,1.901465547290425,3.2801931661753723,-0.4176075933791797,1.855954065849956e-05,0.0022735077023671875,-10.894526579915738,2.247167432569692,7.695981508275506,0.008106379930297206,0.04194540780085275,0.042842788420964284,0.05537302727742507,0.0514342835144396,0.035784390671329845,0.03196716229738255,0.05537302727742507,0.03196716229738255,5,0.05537302727742507,0.03196716229738255,5,0.04734054667317719,0.0030640223203485654,4,0.04734054667317719,0.0030640223203485654,4,0.04734054667317719,0.0030640223203485654,4,0.04734054667317719,0.0030640223203485654,4,0.04734054667317719,0.0030640223203485654,4,0.1144714242553332,10.0,90
10,2.0,2000,0.001,0.1144714242553332,1.8900726699282955e-05,2,2,2,2,0.0005,0.0,1.4137443259771746e-11,0.0,0.1609213893902307,0.13611583964357002,0.6741627773247536,0.5454752915322033,0.31865673769009206,0.9998200128830524,4,630.4128508331022,0.01,0.030378705491961575,0.08977469404702577,0.03628612517492905,3.389700359903295,nan,7.889022943605358,44.71013654000227,2.9551236770122746,158017658.5087834,13740665.957285512,1.0,1.0,1.0,12,1.2443471881663628,0.1739700692849639,0.2186110455444585,0.13545467356800667,0.1385148652853305,-0.5074550756029743,9.725454195669696,21644085.541859504,2.27474659233882,2.874581012040878,39.88974008908115,-0.1683392935017237,1.8846494351956127,633.8676244178806,0.6337418275807414,1.8727854797968795,14.06257921314757,-0.10955070247487611,0.0015234145184332157,5.936795098266862e+30,-6.486801069787938,14.612165369447238,44.71013654000227,0.15926859759178133,0.15593386483979849,10.909097387774276,-1.8583233049566068,2.166492277190493,6.0448830935299425,-0.14267613840850313,1.8363885833886597e-05,0.0013179858343789932,-10.905124548440089,2.259304008450338,6.096812530919793,0.012753645101313932,0.12294067995922556,0.12448544958125378,0.1609213893902307,0.19528266211105827,0.2152122594270146,0.5454752915322033,0.17288251019482065,0.7104038866716066,5,0.1609213893902307,0.5454752915322033,4,0.1609213893902307,0.5454752915322033,4,0.1609213893902307,0.5454752915322033,4,0.1609213893902307,0.5454752915322033,4,0.1609213893902307,0.5454752915322033,4,0.1609213893902307,0.5454752915322033,4,0.1144714242553332,10.0,91
6,10.0,2000,0.0015,0.1144714242553332,1.8900726699282955e-05,2,2,2,2,0.001,0.0005,0.10610990460042356,0.0,0.057775281052417214,0.04751958105341945,0.6169811974827394,0.03022083795005938,0.04206459896188386,0.9360792471103657,5,1929.7478507715746,0.01,0.0478028288239804,0.001419664708826465,0.0027771461404096504,0.5230755679516507,nan,9.662807350149455,31.590557068292817,4.586447155226743,297.0184086187608,48.16514734358283,1.0,1.0,1.0,12,1.11403919338652,0.22572668622247014,0.10799232345937766,0.19453090465784925,0.19878763298328272,0.2152951508785466,10.756469030991093,521028593212.82904,2.375507343907269,3.4970192535646394,31.590557068292817,-0.167189725264712,1.9557375913495645,2917653.139935347,0.6707674068611814,3.0764392650172847,23.381072021321106,-0.07872430537827482,0.020654582899135642,1.50158019022582e+27,-3.879818052036862,12.94938469504502,26.422211100500693,-0.021601329960260967,0.28794784458128675,7.0295186261682145,-1.244975910449773,1.8761821627765614,4.344105586170448,-0.4916655561542479,1.6736435364414266e-05,0.0024171146652790516,-10.99792245677203,2.199585680215159,7.91970021563459,0.05528871683679894,0.04197351239471666,0.04280994971312447,0.057775281052417214,0.05682775438118675,0.03914520455440543,0.03022083795005938,0.057775281052417214,0.03022083795005938,5,0.057775281052417214,0.03022083795005938,5,0.050058336200902824,0.002059739961579202,4,0.050058336200902824,0.002059739961579202,4,0.050058336200902824,0.002059739961579202,4,0.050058336200902824,0.002059739961579202,4,0.050058336200902824,0.002059739961579202,4,0.1144714242553332,10.0,92
10,10.0,2000,0.0015,0.1144714242553332,1.8900726699282955e-05,2,2,2,2,0.0,0.0,0.0,0.0,0.06740763198617254,0.05206896009525155,0.821677095834022,0.03481229560845124,0.08636866028391678,0.9880178329100195,5,2709.14615368909,0.01,0.04720164700368956,0.003681938248272029,0.008869115698759561,0.5164444230230837,nan,7.877440166674243,44.709958644457416,9.255522532035858,6.098753884905908e+71,6.629080309680336e+70,1.0,1.0,1.0,12,1.2045132896627024,0.15568747535294425,0.18607557635580133,0.12541797277229844,0.1282280585630006,-0.28864836217132556,11.773078511497777,1480583846.6976388,2.4658154428496477,3.193896257607147,41.170322509160684,-0.21133240805289846,1.2339935242221594,464.8364078555258,0.21025567767539013,1.9460261622130421,16.27554659562515,0.1121882065349923,0.0034796899799094034,8.695028311930108e+27,-5.660812075397098,11.120708203547718,44.709958644457416,0.13499770556890267,0.19100129175924394,12.083419867854698,-1.6554750878209743,2.0679820050249638,6.297357413091283,-0.24756258414871282,2.3994395422267217e-05,0.0016331246924125638,-10.63769027895952,2.175417949030634,6.707468282051622,-0.10968922458654282,0.04332936595569319,0.04546988234388888,0.06740763198617254,0.1500807055262758,0.07421297971702331,0.03481229560845124,0.06740763198617254,0.03481229560845124,5,0.06740763198617254,0.03481229560845124,5,0.06350929043956835,0.0031833668460445846,4,0.06350929043956835,0.0031833668460445846,4,0.06349005340286498,0.0031762628044072275,3,0.06349005340286498,0.0031762628044072275,3,0.06349005340286498,0.0031762628044072275,3,0.1144714242553332,10.0,93
6,50.0,2000,0.001,0.1144714242553332,1.8900726699282955e-05,2,2,2,2,0.0015,0.0005,0.005594038765245101,0.0,0.04949929134585311,0.0390690048073195,0.5344479404364886,0.027674764713102623,0.1361047300508672,0.9394819917071032,5,1928.9258986998502,0.01,0.0359781000495148,0.003950425461478991,0.003908084466289107,0.5590941599494459,nan,9.79313116964178,44.71007896428618,3.3536449526568504,7.815524704049347e+58,1.67475529372486e+58,1.0,1.0,1.0,12,1.143251711113818,0.25396327529089446,0.13387658026500424,0.21047253780407021,0.21720418844924871,0.07600660794101889,12.314750835257916,2744878538386993.0,2.510797798745644,3.6153783088012066,44.71007896428618,-0.19913715290447143,2.4615570497066797,931849.3181431007,0.9007940967530164,3.0209435759588397,19.83710539976311,-0.1563144832716349,0.02495978201584133,1.892681220474737e+29,-3.690489468858736,12.011158663472537,44.709739491004655,-0.03905139611423128,0.24476387122607973,6.373874426693894,-1.4074613240964686,2.018721660221946,3.56788169432355,-0.376460384725831,1.0159897038382848e-05,0.004387663693077739,-11.497062249882724,2.3093264091885937,16.729675409119725,0.26880221889485717,0.03368243322742268,0.034025289848682715,0.04949929134585311,0.23816075107994328,0.14247867435955575,0.027674764713102623,0.04949929134585311,0.027674764713102623,5,0.04949929134585311,0.027674764713102623,5,0.041023445960466545,0.00012744314587017096,4,0.041023445960466545,0.00012744314587017096,4,0.041023445960466545,0.00012744314587017096,4,0.041023445960466545,0.00012744314587017096,4,0.041023445960466545,0.00012744314587017096,4,0.1144714242553332,10.0,94
10,50.0,2000,0.0005,0.1144714242553332,1.8900726699282955e-05,2,2,2,2,0.0,0.0,0.0,0.0,0.16761770120022002,0.13981405933803126,0.681026107533818,0.03811218777401621,0.3683623744231895,0.9938317495872014,4,695.4497619312501,0.01,0.03298623224276769,0.023857141270242008,0.0223138136338192,0.22737567393607822,nan,8.10850724021639,44.43670531389118,3.6135111283226093,3.5534115662211025e+80,4.441764457776378e+79,1.0,1.0,1.0,12,1.2355562872054424,0.18147835431205211,0.21152130364871982,0.14011335049021345,0.14541326243061017,-0.43998248207472745,11.731877594775664,2292639706.5450683,2.462309717611719,3.157430477867024,44.43670531389118,-0.21266281764877834,1.705420688103127,252.51344234631793,0.5338118181910901,1.9289349454636298,9.812466626171227,-0.05455598995410964,0.0014801349944579133,4.907407204331868e+22,-6.515621982894155,13.575860428750929,43.58866365927399,0.17354922081311108,0.14927336047959705,17.558011036507374,-1.9019760198309876,2.1818905351347295,7.559727613065713,-0.12166239912242507,1.6177099716655087e-05,0.001193011246045314,-11.031913913535135,2.2384866044455998,6.299512172134853,0.06951291389717107,0.12491580462651218,0.1269086721873616,0.16761770120022002,0.450135382578882,0.6168395529166701,0.03811218777401621,0.1765960571317336,0.12089682077422291,5,0.16761770120022002,0.03811218777401621,4,0.16761770120022002,0.03811218777401621,4,0.16761770120022002,0.03811218777401621,4,0.16761770120022002,0.03811218777401621,4,0.16761770120022002,0.03811218777401621,4,0.16761770120022002,0.03811218777401621,4,0.1144714242553332,10.0,95
6,2.0,2000,0.0005,0.26207413942088964,1.3107375774432165e-05,2,2,2,2,0.0035,0.0,6.956829424862661e-09,0.0,0.040880584093375,0.03335044205196429,0.6371356363856957,0.022481375745440346,0.033758144054226245,0.8773746450019967,5,1705.079545261632,0.01,0.04433159271160466,0.0011334096189912653,0.0014998058950939678,0.5499279485364207,nan,9.919293697701782,43.95222583152435,3.366499968849522,7.2078802355489e+77,2.4026267451829665e+77,1.0,1.0,1.0,12,1.104577340657353,0.24070632953917784,0.09946276465635796,0.20690182646504446,0.21323466474255787,0.22713219530390927,11.999860619954424,6790041309.352773,2.4848950347167476,3.6774834345465797,38.214294388944296,-0.36043341890163744,2.5758524169980728,78878020.5769416,0.9461805150628692,3.1853166744851737,43.83495771938861,-0.28831382102926606,0.02872708158278086,1.122263607691945e+22,-3.5499149919796893,10.515148632821115,43.95222583152435,-0.14197188116192777,0.21285742744450606,7.305057689159183,-1.547132692111227,2.0485119450001443,3.844556236802621,0.10153948687334671,8.699437619510062e-06,0.01926069314072867,-11.652252175828709,2.3810536694490194,30.16610333095981,0.17215770106398837,0.02943088458706355,0.029739857475454316,0.040880584093375,0.04512593243893177,0.033667123978306616,0.022481375745440346,0.040880584093375,0.022481375745440346,5,0.040880584093375,0.022481375745440346,5,0.03459759083003455,0.001338241278093314,4,0.03459759083003455,0.001338241278093314,4,0.03459759083003455,0.001338241278093314,4,0.03459759083003455,0.001338241278093314,4,0.03459759083003455,0.001338241278093314,4,0.26207413942088964,10.0,96
10,2.0,2000,0.0005,0.26207413942088964,1.3107375774432165e-05,2,2,2,2,0.0005,0.0,1.4470289488956941e-08,0.0,0.034708241872559616,0.023127717197410812,0.9186662436623672,0.020339734871862955,0.06469291405156008,0.9915847361863007,4,1181.7557129992524,0.01,0.0808713046819095,0.0005774163556848615,0.0015139977747083472,0.5860203160547748,nan,8.111798741623009,44.708323352333,5.9665208419727165,32806956.682536133,6561391.336507226,1.0,1.0,1.0,12,1.1546530736265734,0.14884279507569176,0.1437999296994253,0.12500177666817774,0.12789045923623005,0.021254906011292516,12.153753023573593,400916435057.98944,2.4976380129187095,3.5443723402232017,44.708323352333,-0.37756498951389755,0.6944711965260628,138.29695206677397,-0.3646045913323704,2.175420893263533,9.90254325990004,0.18038545368454667,0.018393117242542365,442745423970820.25,-3.9957787472514834,7.085661782505108,44.69745480836339,-0.14776201700907782,0.2154519124946427,7.228835166310878,-1.5350175382150015,1.8936144545722797,4.937541600003709,0.10344750874710516,2.295250413104483e-05,0.002043975370658991,-10.682083514946225,1.9719095099220283,9.19970867952735,-0.284116452718117,0.01526988449423472,0.01940502522543809,0.034708241872559616,0.058344059500803624,0.11539494778201363,0.020339734871862955,0.05232983872306511,0.06515254390148416,5,0.034708241872559616,0.020339734871862955,4,0.034708241872559616,0.020339734871862955,4,0.03464625473498938,0.020005261843175786,3,0.034203225952596464,0.019996362519828528,2,0.034203225952596464,0.019996362519828528,2,0.034203225952596464,0.019996362519828528,2,0.26207413942088964,10.0,97
6,10.0,2000,0.0,0.26207413942088964,1.3107375774432165e-05,2,2,2,2,0.0035,0.0,1.349265379384502e-07,0.0,0.04595089624454642,0.03716444221981768,0.5627834593225709,0.024892097219110322,0.045078049893708394,0.9217302091266775,5,2107.1799926072017,0.01,0.04151318452941692,0.0016568279866368118,0.0022061847720917477,0.5417108098748908,nan,10.018412092577492,44.71017781118271,3.8254257251616988,483.6862059916334,103.6470441410643,1.0,1.0,1.0,12,1.120748151788436,0.25301640692206695,0.11399645496745321,0.21451765487060517,0.2205610433190824,0.15131796851815546,10.473800352412523,56269399524.50392,2.348876934420379,3.6533789032080253,30.07909124894915,-0.3255807455194204,2.4701553784086663,171471637.89312983,0.9042810548996979,3.459260010189663,34.530628301615735,-0.25336961051326967,0.02552938193454977,8.432897374138843e+32,-3.667925257400967,11.788608484342827,44.71017781118271,-0.1166248899099181,0.29062731384731905,6.715930929730328,-1.2357135410470261,2.0681792415847435,3.260353535715056,-0.050002580644665715,9.63062997130818e-06,0.00174682815401926,-11.55056191671255,2.353870350433748,9.07474606831921,0.13094453849990537,0.032580166356515804,0.03296226405839079,0.04595089624454642,0.06473526187725746,0.04560679058475741,0.024892097219110322,0.04595089624454642,0.024892097219110322,5,0.04595089624454642,0.024892097219110322,5,0.03901815588582497,0.0008519447708249622,4,0.03901815588582497,0.0008519447708249622,4,0.03901815588582497,0.0008519447708249622,4,0.03901815588582497,0.0008519447708249622,4,0.03901815588582497,0.0008519447708249622,4,0.26207413942088964,10.0,98
10,10.0,2000,0.0005,0.26207413942088964,1.3107375774432165e-05,2,2,2,2,0.001,0.0,2.971041779362953e-10,0.0,0.053319920139300404,0.04052346476895261,0.8447309647638754,0.034628408726013714,0.08187855078813631,0.9872084582300054,5,3101.316928837521,0.01,0.05288771373661318,0.002031564978356249,0.005498804921465353,0.6494459975848731,nan,8.05737982668566,44.66506629263031,18.1665795053299,231461.93066886516,33065.990095552166,1.0,1.0,1.0,12,1.1935998258301612,0.1570995974460293,0.1769738045475776,0.12794493389923373,0.13053320928262702,-0.23851646879477104,10.867730923858296,22010975240.524376,2.385797932687332,3.2461856679380343,43.145388387196284,-0.3777944180307294,1.1167569023873392,230.47750149218507,0.11042886201213102,2.006114701426483,10.46769978986253,-0.04118367135217617,0.007298971053360394,4.988166552105404e+19,-4.920021892356868,10.01609085182633,44.66506629263031,-0.012255133618254485,0.19069610997552705,11.07486569572761,-1.6570741652438765,2.0739739868070446,5.936155273557734,0.15330294733897562,2.183773441308067e-05,0.0046574964908128605,-10.73187114813329,2.1578490002660478,14.2789357409142,-0.23656164161169976,0.03304679646862909,0.03520367769892836,0.053319920139300404,0.14520795210664086,0.06579929153175439,0.034628408726013714,0.053319920139300404,0.034628408726013714,5,0.053319920139300404,0.034628408726013714,5,0.049524725813207486,0.005043177719774026,4,0.049524725813207486,0.005043177719774026,4,0.04950012288026828,0.005034619373882042,3,0.04950012288026828,0.005034619373882042,3,0.04950012288026828,0.005034619373882042,3,0.26207413942088964,10.0,99
6,50.0,2000,0.0,0.26207413942088964,1.3107375774432165e-05,2,2,2,2,0.012,0.0,2.212960167832352e-08,0.0,0.060692522431229017,0.04822452433207979,0.8145993202921392,0.0028778793660292684,0.04897141243924762,0.9696882148156509,4,439.61160196332776,0.01,0.09777388967069514,0.000244205816856504,0.0005304372212462164,0.04741736297564839,nan,10.378495117224853,43.64578584245166,592.0080303828403,167.01536366206867,32.32555425717458,1.0,1.0,1.0,12,0.9869987934766954,0.20350723611575883,-0.013086461964098283,0.19778751126776353,0.20215531385799074,0.8066398715228361,10.173346566658367,1825998260284.0925,2.3197712185328543,4.488637502796428,33.098840973660515,-0.25851143255853426,1.0071055368497774,3120668029.89546,0.0070804114721378245,4.19166044992038,43.64578584245166,0.004945362876916632,0.04112417472343744,8.910156462108036e+20,-3.1911591376131554,12.600673077091306,31.350694985048186,-0.1469454270527618,0.3380090687077343,3.9245918736598533,-1.0846825533627944,1.7472948608064576,2.7622139706375926,-0.14562240907739987,2.7015051043865147e-05,0.004737624669397765,-10.519116401206208,2.187492023348123,9.63199099124421,-0.3306156278792925,0.03945534663603814,0.044525703928972205,0.060692522431229017,0.07268022637820658,0.07135613157350701,0.0028778793660292684,0.09693092862213347,0.08655491635053973,5,0.060692522431229017,0.0028778793660292684,4,0.060692522431229017,0.0028778793660292684,4,0.044841554133294895,0.0025216008981252085,2,0.044841554133294895,0.0025216008981252085,2,0.044841554133294895,0.0025216008981252085,2,0.044841554133294895,0.0025216008981252085,2,0.26207413942088964,10.0,100
10,50.0,2000,0.0005,0.26207413942088964,1.3107375774432165e-05,2,2,2,2,0.0005,0.0,7.495869440129995e-10,0.0,0.0512823621263913,0.03797930574150677,0.8141377432373041,0.029321612717681286,0.06622081178808631,0.9852978696248427,5,3112.311997316874,0.01,0.0527050333290207,0.0012303329556324581,0.003343355867022985,0.571767982243384,nan,8.338446647669809,29.793102686340927,22.10893802278809,1.409176423365416e+121,3.355181960393847e+120,1.0,1.0,1.0,12,1.1880659143146606,0.1674002542628266,0.17232670283115353,0.13538442721523458,0.13959319340560153,-0.19108454827137206,16.12719076936287,147612435.75945368,2.7805067151193903,3.9082207310938686,16.290241905131708,-0.4147922339116896,1.0993927447906757,258.694324391453,0.0947579771782197,2.0949982445980275,11.033111929592845,-0.0319562481243279,0.006046386791082364,132677191061436.25,-5.10829440996353,9.620076910705963,29.793102686340927,0.006811170689501843,0.17588191314993357,6.007529359502369,-1.7379424571420747,2.0527056537043724,4.120252324581501,0.19428728910078824,1.372094311104808e-05,0.0010582970844382489,-11.196587198156703,2.0972358601534036,6.666284133432088,-0.021813594121141405,0.030246974454944186,0.03240858064318483,0.0512823621263913,0.1138683981702956,0.05547242447628205,0.029321612717681286,0.0512823621263913,0.029321612717681286,5,0.0512823621263913,0.029321612717681286,5,0.04864856594236631,0.004478953458358867,4,0.04864856594236631,0.004478953458358867,4,0.04851841694612624,0.004452845089322442,3,0.04851841694612624,0.004452845089322442,3,0.04851841694612624,0.004452845089322442,3,0.26207413942088964,10.0,101
6,2.0,2000,0.0015,0.26207413942088964,1.4506386445202115e-05,2,2,2,2,0.0,0.0,0.0,0.0,0.04770431048631086,0.05565254531816385,0.40133929360639464,0.044971118762600584,0.10630956750244729,0.4311160206305675,5,2653.959030366924,0.01,0.018597979195427987,0.020010754896672263,1.6928474298849658,0.9427055606537991,nan,7.560944238213337,44.705300333813035,3.283544945461823,2.5608632358281977e+33,1.2391273721749343e+32,1.0,1.0,1.0,12,1.3953770935798433,0.24265058052020705,0.33316469672238935,0.16692435754175228,0.1714575210825215,-0.4770021608779411,5.800682949387588,9315.51533813377,1.7579756605148107,1.5433275496282224,22.914705129707645,-0.2648214682277281,2.83193949075296,202.72246499593632,1.0409618093436634,1.3499861457325741,10.121113911076465,-0.1786794787515752,0.009789195044237762,6.669422004895816e+37,-4.626476048063486,15.191242042919049,44.705300333813035,0.0028914450465743844,0.20916209715372558,4.365887733970398,-1.5646457431599503,1.923998659035801,3.2654699847391355,0.1172131288859506,1.1559402790444433e-05,0.0007243380996194221,-11.368011357780816,2.119476077615637,5.796504242669158,0.10714430758191568,0.06597662697497979,0.053276698493200894,0.04770431048631086,0.23810555201107395,0.03585203173366734,0.044971118762600584,0.04770431048631086,0.044971118762600584,5,0.04770431048631086,0.044971118762600584,5,0.03517393280480919,0.03247225075184257,4,0.03517393280480919,0.03247225075184257,4,0.03517393280480919,0.03247225075184257,4,0.03517393280480919,0.03247225075184257,4,0.03517393280480919,0.03247225075184257,4,0.26207413942088964,10.0,102
