R0,rho,i0,peak_count,n_sloppy,drs_geo,drs_var,drs_geo_control,drs_var_control,margin,margin_sd,margin_snr,shrink_max,shrink_min
1.1627754695753671,0.1593623677079888,1.6581207403323637e-05,7.423298245766356,2,0.0010853809359980416,0.20141086941923492,0.0009647294854193791,0.028547289446662596,0.0010191001825020063,0.0010204963839120077,0.9986318409040813,1.6514161565574885,1.0000000000086204
1.291258041819929,0.05142794314588083,1.015100243683362e-05,4.251208373247601,3,0.0025360831597187714,0.2185176337069141,0.002491897915101465,0.07056598196389144,0.002107689296308086,0.0009427646057918067,2.23564745999123,1.5492577834743737,1.0000000000092537
1.3240620594105692,0.0522775525702209,1.112613304966868e-06,0.6335341504365162,4,0.007939273809449043,0.09413905040617582,0.29596087215303357,0.6024550718992782,0.0003211639963463719,0.0030128604042634396,0.10659770226722055,1.3444194871617274,1.000000000000501
1.3482435572604594,0.1268778179150384,3.739258889113214e-06,1.7898102720823563,3,0.0014816838094021717,0.12503550399895905,0.0029833818981950862,0.04029611022453935,0.0012327024878152951,0.0009280392247119802,1.3282870540282046,1.5384427210892908,1.0000000000001394
1.3358441199452649,0.21026617159235247,1.0084770059242276e-06,2.2761327294157474,3,0.0003776448356253691,0.03097015500389611,0.0032097557343271944,0.07341389152799918,0.00043780890491662387,0.002480844964039278,0.17647572148313104,1.4655428252202083,1.0000000000000808
1.2738061672354832,0.1981848599358022,1.1493233359959713e-05,10.52967307689271,2,0.0008156868621982793,0.1498629069420462,0.0017801027047922816,0.03953565008165011,0.0005877040295354419,0.00297555014243867,0.1975110488488618,1.6465227391352693,1.0000000000054694
1.4033991943727815,0.14997320627817554,2.319314353479867e-06,5.912400493560217,3,0.0009767299041636552,0.1103509659928531,0.00361914268254635,0.0981541869812297,0.0019524664896256915,0.001260888273723018,1.548484929485984,1.5032219330461933,1.0000000000067586
1.4565206808883286,0.488747196800214,1.6502493217933567e-06,74.30954525567212,2,0.0002520764766337929,0.11493949406523697,0.00033311507621544236,0.14569079004412092,0.009818715276950399,0.01658704850069988,0.5919507184497654,1.625154107652409,1.0000000001093623
1.1548117506795375,0.14864458421000315,7.450062768120393e-06,2.4832953620443314,2,0.0014425093350350648,0.20666049001825768,0.0015110409619252822,0.02091490727212712,0.0016720387639675037,0.00031977593440020457,5.228782356945351,1.6120453697750248,1.000000000009041
1.4077039259962763,0.09274848758839717,1.687024836150419e-05,16.537332678488383,2,0.0009158625612573158,0.20142936400987269,0.014103733905305593,0.1321937874393172,0.0011485457003731353,0.004351642209593538,0.263933854176034,1.628057189692554,1.0000000000232794
1.3788576154414875,0.09896433460179763,1.1298665316405727e-06,0.846055209707436,3,0.0005239693607724857,0.04972488043383914,0.015960174083249283,0.10554062452203107,0.000973696212492312,0.0015862454122324001,0.613837055088457,1.4079338120546732,1.000000000000311
